idxUp,idxLow,midUp,midLow,ringUp,ringLow,thumb,pinky,ax,ay,az,gx,gy,gz,label
0.0,0.0,5.0,7.0,311.0,77.0,28.0,274.0,-0.62,0.74,0.19,-3.0,3.0,0.0,dui
0.0,0.0,3.0,6.0,297.0,69.0,28.0,249.0,-0.62,0.74,0.19,-4.0,3.0,0.0,dui
0.0,0.0,1.0,3.0,268.0,59.0,26.0,234.0,-0.62,0.75,0.19,-4.0,4.0,1.0,dui
0.0,0.0,0.0,0.0,240.0,45.0,26.0,216.0,-0.62,0.75,0.19,-5.0,4.0,3.0,dui
0.0,0.0,0.0,0.0,220.0,36.0,26.0,204.0,-0.62,0.75,0.2,-6.0,5.0,5.0,dui
0.0,0.0,0.0,0.0,205.0,25.0,24.0,178.0,-0.62,0.75,0.2,-7.0,6.0,7.0,dui
0.0,0.0,0.0,0.0,188.0,18.0,21.0,168.0,-0.61,0.76,0.2,-6.0,6.0,9.0,dui
0.0,0.0,0.0,0.0,171.0,13.0,19.0,156.0,-0.59,0.76,0.19,-7.0,5.0,9.0,dui
0.0,0.0,0.0,0.0,157.0,7.0,16.0,136.0,-0.59,0.75,0.18,-9.0,3.0,8.0,dui
0.0,0.0,0.0,0.0,125.0,0.0,16.0,118.0,-0.59,0.75,0.19,-11.0,3.0,8.0,dui
0.0,0.0,0.0,0.0,125.0,0.0,14.0,118.0,-0.58,0.75,0.2,-12.0,0.0,7.0,dui
0.0,0.0,0.0,0.0,125.0,0.0,16.0,118.0,-0.57,0.75,0.21,-10.0,-2.0,5.0,dui
0.0,0.0,0.0,0.0,128.0,0.0,16.0,120.0,-0.57,0.74,0.22,-8.0,-6.0,3.0,dui
0.0,0.0,0.0,0.0,128.0,0.0,16.0,120.0,-0.56,0.75,0.23,-5.0,-8.0,2.0,dui
0.0,0.0,0.0,0.0,128.0,0.0,16.0,120.0,-0.55,0.75,0.23,-2.0,-10.0,1.0,dui
0.0,0.0,0.0,0.0,128.0,0.0,16.0,120.0,-0.55,0.76,0.24,0.0,-10.0,1.0,dui
0.0,0.0,0.0,0.0,128.0,0.0,19.0,123.0,-0.54,0.76,0.26,-1.0,-10.0,1.0,dui
0.0,0.0,0.0,0.0,128.0,0.0,21.0,120.0,-0.54,0.77,0.29,0.0,-8.0,3.0,dui
0.0,0.0,0.0,0.0,128.0,0.0,24.0,120.0,-0.53,0.78,0.3,2.0,-5.0,5.0,dui
0.0,0.0,0.0,0.0,128.0,0.0,26.0,120.0,-0.52,0.79,0.31,4.0,-2.0,7.0,dui
0.0,0.0,0.0,0.0,128.0,0.0,26.0,118.0,-0.5,0.8,0.3,4.0,2.0,9.0,dui
0.0,0.0,0.0,0.0,128.0,0.0,24.0,118.0,-0.49,0.8,0.3,2.0,4.0,12.0,dui
