idxUp,idxLow,midUp,midLow,ringUp,ringLow,thumb,pinky,ax,ay,az,gx,gy,gz,label
96.0,0.0,140.0,26.0,114.0,34.0,90.0,139.0,-0.09,0.92,0.35,-23.0,0.0,10.0,ga
94.0,0.0,140.0,24.0,108.0,36.0,90.0,142.0,-0.08,0.91,0.37,-26.0,0.0,11.0,ga
98.0,0.0,140.0,23.0,108.0,36.0,90.0,134.0,-0.07,0.9,0.39,-28.0,1.0,11.0,ga
100.0,0.0,141.0,24.0,108.0,34.0,90.0,129.0,-0.05,0.89,0.42,-31.0,2.0,13.0,ga
86.0,0.0,141.0,24.0,108.0,34.0,88.0,132.0,-0.04,0.87,0.44,-32.0,3.0,14.0,ga
88.0,0.0,141.0,24.0,105.0,34.0,85.0,127.0,-0.03,0.86,0.47,-34.0,3.0,14.0,ga
88.0,0.0,142.0,23.0,105.0,34.0,88.0,129.0,-0.02,0.84,0.5,-33.0,4.0,14.0,ga
88.0,0.0,142.0,23.0,105.0,34.0,90.0,127.0,-0.0,0.83,0.53,-33.0,3.0,13.0,ga
94.0,0.0,142.0,23.0,108.0,34.0,85.0,127.0,0.01,0.81,0.55,-30.0,4.0,13.0,ga
90.0,0.0,142.0,23.0,108.0,33.0,88.0,127.0,0.02,0.8,0.58,-28.0,3.0,11.0,ga
88.0,0.0,143.0,23.0,105.0,33.0,88.0,127.0,0.03,0.79,0.6,-23.0,4.0,9.0,ga
86.0,0.0,142.0,24.0,114.0,33.0,64.0,124.0,0.03,0.77,0.61,-18.0,4.0,7.0,ga
88.0,0.0,143.0,24.0,114.0,33.0,66.0,124.0,0.04,0.76,0.62,-12.0,4.0,5.0,ga
88.0,0.0,142.0,23.0,111.0,36.0,69.0,124.0,0.03,0.76,0.63,-6.0,4.0,2.0,ga
88.0,0.0,143.0,23.0,114.0,36.0,69.0,127.0,0.04,0.76,0.63,0.0,4.0,0.0,ga
90.0,0.0,143.0,23.0,114.0,36.0,71.0,134.0,0.03,0.77,0.62,8.0,5.0,-3.0,ga
86.0,0.0,142.0,23.0,99.0,36.0,73.0,134.0,0.03,0.77,0.61,15.0,5.0,-5.0,ga
90.0,0.0,143.0,23.0,96.0,36.0,73.0,132.0,0.02,0.79,0.6,21.0,5.0,-7.0,ga
84.0,0.0,142.0,23.0,96.0,37.0,71.0,132.0,0.01,0.8,0.58,26.0,6.0,-9.0,ga
88.0,0.0,142.0,23.0,99.0,37.0,95.0,129.0,-0.0,0.81,0.55,30.0,5.0,-10.0,ga
90.0,0.0,141.0,24.0,99.0,37.0,78.0,129.0,-0.01,0.83,0.52,33.0,6.0,-11.0,ga
90.0,0.0,141.0,24.0,99.0,36.0,102.0,122.0,-0.03,0.85,0.5,33.0,5.0,-12.0,ga
92.0,0.0,141.0,24.0,99.0,36.0,100.0,122.0,-0.03,0.87,0.46,33.0,3.0,-12.0,ga
86.0,0.0,141.0,25.0,99.0,34.0,97.0,122.0,-0.04,0.88,0.43,31.0,3.0,-12.0,ga
88.0,0.0,140.0,25.0,99.0,34.0,88.0,119.0,-0.05,0.89,0.41,30.0,4.0,-13.0,ga
88.0,0.0,139.0,25.0,99.0,36.0,85.0,117.0,-0.06,0.9,0.38,29.0,4.0,-12.0,ga
90.0,0.0,138.0,26.0,108.0,37.0,85.0,114.0,-0.07,0.91,0.35,28.0,3.0,-11.0,ga
90.0,0.0,137.0,25.0,108.0,36.0,85.0,114.0,-0.08,0.92,0.32,28.0,4.0,-11.0,ga
90.0,0.0,137.0,26.0,105.0,36.0,85.0,114.0,-0.09,0.93,0.3,25.0,2.0,-11.0,ga
92.0,0.0,137.0,26.0,99.0,36.0,64.0,117.0,-0.1,0.94,0.28,25.0,2.0,-10.0,ga
90.0,0.0,137.0,26.0,102.0,36.0,81.0,117.0,-0.11,0.94,0.26,25.0,1.0,-9.0,ga
90.0,0.0,136.0,26.0,99.0,39.0,78.0,122.0,-0.12,0.94,0.23,26.0,1.0,-9.0,ga
90.0,0.0,136.0,27.0,99.0,39.0,78.0,122.0,-0.13,0.95,0.2,26.0,3.0,-9.0,ga
88.0,0.0,137.0,27.0,99.0,37.0,81.0,122.0,-0.13,0.95,0.18,26.0,1.0,-7.0,ga
88.0,0.0,136.0,27.0,99.0,37.0,88.0,124.0,-0.14,0.95,0.16,25.0,0.0,-6.0,ga
86.0,0.0,136.0,27.0,96.0,36.0,88.0,124.0,-0.14,0.95,0.13,22.0,0.0,-5.0,ga
86.0,0.0,137.0,26.0,96.0,36.0,88.0,124.0,-0.15,0.95,0.11,19.0,0.0,-4.0,ga
90.0,0.0,137.0,26.0,99.0,36.0,88.0,124.0,-0.15,0.96,0.09,15.0,-1.0,-3.0,ga
90.0,0.0,138.0,25.0,96.0,36.0,85.0,124.0,-0.15,0.96,0.07,10.0,1.0,0.0,ga
90.0,0.0,138.0,25.0,93.0,36.0,83.0,122.0,-0.15,0.96,0.06,2.0,3.0,1.0,ga
86.0,0.0,138.0,24.0,102.0,34.0,83.0,122.0,-0.15,0.96,0.07,-6.0,5.0,5.0,ga
86.0,0.0,138.0,23.0,102.0,33.0,85.0,124.0,-0.14,0.96,0.08,-14.0,6.0,10.0,ga
86.0,0.0,139.0,23.0,102.0,33.0,88.0,124.0,-0.13,0.96,0.1,-17.0,6.0,13.0,ga
88.0,0.0,138.0,22.0,105.0,33.0,88.0,127.0,-0.13,0.96,0.12,-20.0,9.0,14.0,ga
86.0,0.0,138.0,22.0,87.0,33.0,88.0,127.0,-0.11,0.96,0.13,-22.0,10.0,14.0,ga
86.0,0.0,139.0,22.0,96.0,31.0,88.0,124.0,-0.1,0.96,0.15,-25.0,10.0,14.0,ga
86.0,0.0,140.0,22.0,99.0,31.0,90.0,124.0,-0.08,0.96,0.18,-27.0,12.0,11.0,ga
80.0,0.0,140.0,23.0,102.0,31.0,93.0,124.0,-0.08,0.95,0.21,-33.0,15.0,8.0,ga
80.0,0.0,141.0,21.0,105.0,31.0,100.0,127.0,-0.07,0.94,0.24,-33.0,16.0,5.0,ga
78.0,0.0,140.0,21.0,111.0,31.0,100.0,129.0,-0.06,0.93,0.27,-33.0,18.0,1.0,ga
84.0,0.0,140.0,21.0,105.0,33.0,97.0,124.0,-0.07,0.92,0.29,-30.0,18.0,-4.0,ga
84.0,0.0,140.0,23.0,99.0,33.0,97.0,122.0,-0.08,0.91,0.3,-29.0,22.0,-8.0,ga
86.0,0.0,139.0,23.0,99.0,33.0,95.0,122.0,-0.09,0.91,0.32,-29.0,23.0,-12.0,ga
88.0,0.0,140.0,22.0,90.0,33.0,93.0,122.0,-0.11,0.9,0.34,-30.0,23.0,-15.0,ga
88.0,0.0,140.0,23.0,99.0,33.0,95.0,119.0,-0.13,0.89,0.36,-33.0,25.0,-18.0,ga
88.0,0.0,139.0,23.0,96.0,33.0,93.0,124.0,-0.15,0.88,0.39,-33.0,26.0,-19.0,ga
88.0,0.0,137.0,23.0,93.0,33.0,90.0,124.0,-0.18,0.87,0.41,-32.0,26.0,-18.0,ga
88.0,0.0,137.0,22.0,93.0,33.0,88.0,122.0,-0.2,0.85,0.43,-27.0,24.0,-16.0,ga
86.0,0.0,137.0,23.0,90.0,33.0,83.0,119.0,-0.23,0.84,0.44,-25.0,23.0,-16.0,ga
86.0,0.0,138.0,23.0,87.0,33.0,83.0,117.0,-0.25,0.84,0.45,-22.0,21.0,-14.0,ga
86.0,0.0,137.0,22.0,84.0,33.0,81.0,117.0,-0.26,0.82,0.46,-20.0,19.0,-13.0,ga
82.0,0.0,138.0,23.0,90.0,33.0,81.0,119.0,-0.28,0.82,0.48,-20.0,16.0,-14.0,ga
82.0,0.0,138.0,23.0,90.0,33.0,81.0,119.0,-0.3,0.81,0.49,-19.0,14.0,-13.0,ga
78.0,0.0,137.0,22.0,96.0,33.0,81.0,117.0,-0.31,0.8,0.5,-19.0,12.0,-12.0,ga
78.0,0.0,137.0,21.0,99.0,33.0,78.0,114.0,-0.33,0.79,0.51,-17.0,10.0,-11.0,ga
80.0,0.0,137.0,21.0,99.0,33.0,66.0,114.0,-0.35,0.77,0.52,-14.0,8.0,-9.0,ga
78.0,0.0,139.0,21.0,99.0,33.0,66.0,114.0,-0.35,0.77,0.53,-10.0,3.0,-6.0,ga
80.0,0.0,138.0,21.0,96.0,34.0,66.0,117.0,-0.35,0.77,0.53,-5.0,3.0,-2.0,ga
80.0,0.0,138.0,23.0,99.0,33.0,66.0,117.0,-0.35,0.77,0.53,0.0,-5.0,1.0,ga
82.0,0.0,138.0,23.0,99.0,33.0,66.0,119.0,-0.34,0.77,0.53,4.0,-6.0,4.0,ga
80.0,0.0,139.0,23.0,105.0,34.0,69.0,122.0,-0.33,0.78,0.52,8.0,-9.0,6.0,ga
80.0,0.0,139.0,21.0,102.0,33.0,69.0,122.0,-0.31,0.78,0.51,12.0,-8.0,9.0,ga
80.0,0.0,139.0,22.0,99.0,33.0,66.0,119.0,-0.3,0.79,0.5,16.0,-9.0,11.0,ga
80.0,0.0,139.0,22.0,102.0,33.0,66.0,119.0,-0.29,0.8,0.48,19.0,-10.0,14.0,ga
82.0,0.0,138.0,18.0,105.0,33.0,66.0,119.0,-0.28,0.82,0.48,22.0,-13.0,18.0,ga
80.0,0.0,137.0,18.0,105.0,33.0,78.0,119.0,-0.25,0.83,0.46,24.0,-14.0,21.0,ga
82.0,0.0,137.0,19.0,108.0,33.0,81.0,119.0,-0.23,0.85,0.44,22.0,-11.0,23.0,ga
82.0,0.0,137.0,18.0,111.0,31.0,83.0,117.0,-0.2,0.86,0.43,22.0,-14.0,23.0,ga
82.0,0.0,138.0,18.0,102.0,33.0,88.0,117.0,-0.18,0.87,0.41,19.0,-9.0,23.0,ga
84.0,0.0,138.0,19.0,105.0,33.0,90.0,117.0,-0.15,0.88,0.4,19.0,-10.0,23.0,ga
84.0,0.0,138.0,19.0,99.0,33.0,90.0,114.0,-0.14,0.89,0.38,17.0,-8.0,22.0,ga
88.0,0.0,138.0,19.0,114.0,34.0,90.0,114.0,-0.11,0.9,0.37,17.0,-10.0,23.0,ga
84.0,0.0,138.0,19.0,117.0,34.0,90.0,114.0,-0.09,0.91,0.36,16.0,-9.0,22.0,ga
88.0,0.0,138.0,19.0,126.0,33.0,97.0,114.0,-0.06,0.92,0.35,14.0,-10.0,21.0,ga
86.0,0.0,137.0,23.0,123.0,34.0,95.0,114.0,-0.03,0.92,0.33,14.0,-7.0,19.0,ga
86.0,0.0,138.0,24.0,123.0,34.0,95.0,119.0,-0.01,0.93,0.31,13.0,-6.0,16.0,ga
88.0,0.0,138.0,23.0,120.0,34.0,93.0,117.0,0.01,0.93,0.3,11.0,-5.0,13.0,ga
88.0,0.0,138.0,23.0,123.0,33.0,93.0,119.0,0.02,0.94,0.29,10.0,-3.0,11.0,ga
86.0,0.0,138.0,23.0,126.0,33.0,90.0,119.0,0.03,0.95,0.28,8.0,-2.0,9.0,ga
84.0,0.0,138.0,22.0,126.0,34.0,88.0,119.0,0.04,0.95,0.27,5.0,-1.0,7.0,ga
84.0,0.0,138.0,22.0,126.0,33.0,93.0,119.0,0.05,0.95,0.26,1.0,1.0,4.0,ga
86.0,0.0,137.0,21.0,114.0,33.0,95.0,122.0,0.05,0.95,0.27,0.0,2.0,2.0,ga
86.0,0.0,140.0,22.0,111.0,33.0,95.0,124.0,0.05,0.95,0.27,-2.0,3.0,0.0,ga
90.0,0.0,140.0,23.0,99.0,34.0,90.0,124.0,0.05,0.95,0.27,0.0,3.0,-3.0,ga
88.0,0.0,140.0,22.0,105.0,34.0,88.0,124.0,0.04,0.95,0.27,-1.0,4.0,-6.0,ga
90.0,0.0,141.0,21.0,102.0,33.0,93.0,122.0,0.04,0.95,0.27,0.0,5.0,-8.0,ga
88.0,0.0,141.0,21.0,102.0,33.0,93.0,122.0,0.03,0.95,0.27,1.0,7.0,-10.0,ga
88.0,0.0,140.0,21.0,102.0,33.0,90.0,119.0,0.02,0.95,0.27,2.0,9.0,-13.0,ga
90.0,0.0,139.0,21.0,105.0,33.0,85.0,122.0,0.0,0.95,0.26,4.0,10.0,-15.0,ga
90.0,0.0,139.0,21.0,108.0,33.0,85.0,124.0,-0.02,0.95,0.26,8.0,10.0,-16.0,ga
92.0,0.0,139.0,21.0,108.0,33.0,81.0,124.0,-0.04,0.95,0.25,12.0,8.0,-16.0,ga
90.0,0.0,140.0,21.0,111.0,33.0,76.0,124.0,-0.05,0.95,0.23,15.0,7.0,-15.0,ga
92.0,0.0,138.0,22.0,117.0,33.0,73.0,124.0,-0.07,0.96,0.21,14.0,6.0,-15.0,ga
90.0,0.0,138.0,21.0,120.0,33.0,73.0,127.0,-0.09,0.96,0.2,13.0,7.0,-14.0,ga
90.0,0.0,138.0,21.0,117.0,31.0,78.0,129.0,-0.1,0.96,0.19,10.0,5.0,-11.0,ga
92.0,0.0,138.0,21.0,117.0,33.0,76.0,129.0,-0.12,0.96,0.18,5.0,4.0,-8.0,ga
92.0,0.0,139.0,22.0,120.0,33.0,73.0,127.0,-0.12,0.96,0.18,0.0,2.0,-5.0,ga
90.0,0.0,139.0,23.0,117.0,39.0,73.0,129.0,-0.12,0.96,0.18,-9.0,0.0,-2.0,ga
88.0,0.0,140.0,23.0,117.0,40.0,76.0,127.0,-0.12,0.96,0.19,-16.0,-3.0,1.0,ga
88.0,0.0,140.0,26.0,117.0,39.0,81.0,127.0,-0.11,0.96,0.21,-22.0,-4.0,3.0,ga
88.0,0.0,139.0,25.0,111.0,39.0,76.0,127.0,-0.11,0.95,0.24,-27.0,-6.0,4.0,ga
88.0,0.0,138.0,24.0,111.0,39.0,81.0,124.0,-0.1,0.94,0.27,-31.0,-7.0,5.0,ga
86.0,0.0,138.0,23.0,105.0,39.0,81.0,122.0,-0.09,0.93,0.3,-31.0,-8.0,6.0,ga
84.0,0.0,138.0,20.0,108.0,39.0,78.0,119.0,-0.08,0.92,0.32,-31.0,-9.0,6.0,ga
86.0,0.0,138.0,20.0,111.0,40.0,78.0,117.0,-0.07,0.91,0.35,-32.0,-9.0,5.0,ga
84.0,0.0,137.0,20.0,111.0,39.0,78.0,114.0,-0.06,0.9,0.38,-31.0,-7.0,5.0,ga
84.0,0.0,136.0,20.0,108.0,39.0,76.0,117.0,-0.06,0.89,0.4,-29.0,-5.0,7.0,ga
