idxUp,idxLow,midUp,midLow,ringUp,ringLow,thumb,pinky,ax,ay,az,gx,gy,gz,label
0.0,0.0,0.0,0.0,123.0,84.0,85.0,173.0,-0.14,0.96,0.15,0.0,0.0,-2.0,char
0.0,0.0,0.0,0.0,96.0,72.0,83.0,150.0,-0.14,0.96,0.15,-2.0,0.0,-2.0,char
0.0,0.0,0.0,0.0,69.0,60.0,85.0,127.0,-0.15,0.96,0.16,-3.0,0.0,-2.0,char
0.0,0.0,0.0,0.0,36.0,42.0,85.0,91.0,-0.15,0.96,0.16,-4.0,-1.0,-2.0,char
0.0,0.0,0.0,0.0,3.0,28.0,81.0,66.0,-0.15,0.95,0.16,-6.0,-2.0,-1.0,char
0.0,0.0,0.0,0.0,0.0,15.0,85.0,40.0,-0.15,0.95,0.17,-6.0,-3.0,0.0,char
0.0,0.0,0.0,0.0,0.0,0.0,83.0,12.0,-0.15,0.95,0.17,-7.0,-4.0,-1.0,char
0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,-0.15,0.95,0.18,-7.0,-4.0,-1.0,char
0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,-0.15,0.95,0.19,-8.0,-3.0,0.0,char
0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,-0.15,0.95,0.2,-7.0,-3.0,-1.0,char
0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,-0.15,0.94,0.21,-5.0,-2.0,-1.0,char
0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,-0.15,0.95,0.21,-3.0,0.0,0.0,char
0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,-0.14,0.95,0.2,0.0,0.0,0.0,char
0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,-0.13,0.95,0.2,1.0,2.0,0.0,char
0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,-0.13,0.96,0.2,3.0,4.0,0.0,char
0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,-0.12,0.95,0.19,4.0,5.0,0.0,char
0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,-0.12,0.95,0.18,5.0,5.0,0.0,char
