idxUp,idxLow,midUp,midLow,ringUp,ringLow,thumb,pinky,label
119,16,137,88,80,39,31,107,fist
119,16,137,87,79,39,31,106,fist
119,16,137,87,79,39,30,107,fist
119,13,137,87,77,39,31,109,fist
119,13,137,87,77,39,31,104,fist
119,13,137,87,77,39,33,101,fist
119,15,137,87,79,40,31,102,fist
119,15,137,87,80,39,31,102,fist
121,15,137,86,85,40,31,102,fist
119,15,137,86,84,40,31,104,fist
119,15,137,86,84,41,30,106,fist
121,15,137,86,87,40,31,106,fist
121,13,137,85,87,41,31,104,fist
121,16,137,85,87,41,30,102,fist
121,15,137,85,87,41,30,104,fist
119,15,137,86,87,43,30,106,fist
119,15,137,86,85,43,30,104,fist
119,16,137,86,85,44,28,102,fist
116,16,137,87,77,44,28,102,fist
119,16,137,87,79,45,28,101,fist
121,16,137,87,79,44,30,99,fist
119,15,137,87,79,41,28,99,fist
119,16,137,88,79,41,27,98,fist
119,16,137,88,79,40,27,98,fist
119,18,137,88,77,41,27,96,fist
119,18,136,87,77,40,27,96,fist
119,18,137,87,79,41,27,98,fist
121,18,136,87,77,40,28,98,fist
121,16,136,86,80,39,28,101,fist
121,16,135,86,79,37,28,101,fist
119,16,136,86,79,37,31,102,fist
119,18,136,87,77,41,31,101,fist
121,18,136,86,77,41,35,102,fist
119,18,136,86,77,43,33,102,fist
121,16,136,86,79,43,33,102,fist
121,18,136,86,79,43,35,102,fist
126,16,136,87,79,41,35,101,fist
126,16,136,87,80,43,31,101,fist
128,16,136,87,80,43,33,98,fist
128,15,136,86,80,44,31,99,fist
128,15,136,86,80,44,28,98,fist
128,15,135,87,84,44,28,99,fist
128,13,136,87,84,44,28,99,fist
128,15,136,86,84,44,30,99,fist
126,13,136,86,84,43,23,101,fist
128,13,136,86,84,43,23,99,fist
123,13,136,85,82,43,23,99,fist
121,13,135,85,80,43,23,99,fist
121,13,135,86,80,43,23,99,fist
119,15,135,86,80,43,25,98,fist
119,15,135,86,79,43,25,99,fist
121,15,135,86,80,43,25,99,fist
119,13,135,86,80,41,23,99,fist
119,13,135,87,80,41,25,101,fist
119,15,134,87,80,43,30,99,fist
116,15,134,87,77,43,30,99,fist
116,15,134,87,79,43,30,99,fist
116,15,136,87,80,43,30,99,fist
116,16,136,87,80,43,28,99,fist
116,15,135,87,80,43,27,101,fist
116,16,135,87,79,43,28,99,fist
114,16,135,86,79,43,28,98,fist
116,16,135,87,80,43,28,99,fist
116,15,134,86,80,44,28,98,fist
116,15,135,85,80,44,30,98,fist
119,15,136,85,84,44,31,98,fist
119,13,135,85,82,43,30,98,fist
119,13,135,86,80,43,31,98,fist
119,12,135,85,80,43,31,98,fist
119,11,135,85,80,43,33,98,fist
119,9,135,85,80,41,31,99,fist
119,11,135,85,80,41,30,99,fist
119,12,135,85,79,41,30,99,fist
119,12,135,85,79,41,28,99,fist
119,12,134,85,79,43,27,99,fist
119,12,135,85,79,43,27,99,fist
119,12,135,86,79,44,27,99,fist
119,12,135,85,79,43,27,98,fist
119,12,134,85,80,43,28,98,fist
119,13,134,85,80,43,27,98,fist
119,13,134,85,79,43,27,98,fist
116,13,134,85,79,43,28,98,fist
116,13,134,85,79,43,27,99,fist
119,12,134,86,79,43,28,98,fist
114,12,133,85,79,41,28,98,fist
114,11,133,85,80,43,28,96,fist
114,9,133,85,79,43,28,98,fist
114,9,133,85,79,43,28,102,fist
112,9,134,86,79,43,27,102,fist
112,9,134,86,80,43,27,102,fist
112,9,134,86,84,44,28,102,fist
112,6,134,86,84,44,28,102,fist
114,6,134,87,84,45,30,101,fist
112,8,134,87,85,45,28,101,fist
114,8,134,87,85,44,27,101,fist
112,11,134,88,85,43,25,102,fist
114,12,134,88,85,44,25,102,fist
114,12,135,88,85,44,27,98,fist
116,12,135,88,84,44,25,98,fist
119,12,134,88,84,44,23,98,fist
119,12,135,88,80,43,23,96,fist
119,15,134,87,79,43,23,96,fist
119,15,134,86,79,41,23,96,fist
116,15,134,85,79,41,25,96,fist
116,15,134,85,79,40,28,98,fist
119,13,134,85,77,40,28,96,fist
119,15,135,85,77,40,28,98,fist
119,15,135,85,79,40,25,98,fist
116,13,134,85,77,40,27,98,fist
119,15,134,85,77,40,27,98,fist
119,15,134,87,77,40,27,99,fist
114,15,134,87,79,40,22,99,fist
114,15,134,86,77,40,23,99,fist
116,15,134,87,79,40,23,98,fist
119,15,134,87,79,41,22,98,fist
116,15,134,87,77,41,28,99,fist
114,13,133,86,77,41,28,98,fist
116,12,134,86,77,40,28,99,fist
116,13,134,86,79,40,30,98,fist
114,12,134,86,79,40,30,96,fist
114,12,134,84,79,41,27,94,fist
116,11,134,85,79,41,31,94,fist
114,11,134,85,77,41,31,94,fist
114,11,134,84,79,41,30,94,fist
114,11,134,84,79,40,31,94,fist
114,11,134,85,79,41,25,94,fist
116,12,134,85,79,41,25,96,fist
114,13,134,86,82,41,25,94,fist
114,13,134,86,75,43,25,96,fist
114,15,134,87,75,43,23,96,fist
116,16,133,87,75,41,27,98,fist
114,16,134,87,75,40,27,98,fist
116,16,134,87,77,40,25,98,fist
114,16,134,87,77,40,27,99,fist
112,16,134,87,79,40,27,99,fist
112,15,134,87,79,40,27,98,fist
112,15,134,87,79,40,28,96,fist
112,15,135,87,77,40,28,96,fist
114,13,135,87,82,40,30,96,fist
114,12,135,87,82,40,28,98,fist
114,12,135,86,82,40,28,98,fist
114,11,135,86,84,40,28,96,fist
114,11,135,86,84,40,27,98,fist
114,11,134,86,82,40,25,98,fist
114,11,134,87,82,40,27,98,fist
114,9,134,87,82,40,23,99,fist
112,11,133,87,80,40,23,98,fist
112,11,133,87,80,40,23,99,fist
112,12,133,87,80,41,23,99,fist
112,13,133,86,80,41,27,99,fist
110,15,134,86,80,40,27,98,fist
110,13,134,86,79,41,25,98,fist
112,15,134,86,77,41,27,98,fist
112,16,134,87,82,43,30,96,fist
114,16,134,86,84,43,28,96,fist
114,16,134,85,84,41,28,96,fist
116,16,134,86,84,41,28,96,fist
114,16,133,86,82,40,28,98,fist
114,16,133,86,84,40,28,98,fist
116,16,133,86,84,41,28,98,fist
116,16,133,86,84,40,28,98,fist
114,16,133,86,84,40,27,98,fist
114,15,133,86,85,40,27,98,fist
114,13,133,86,80,40,25,101,fist
114,15,133,86,79,40,25,101,fist
114,15,133,86,79,40,27,101,fist
114,13,134,86,79,40,25,98,fist
114,13,135,84,79,40,27,96,fist
114,13,135,85,77,40,28,98,fist
114,13,135,84,77,40,27,98,fist
116,12,136,84,77,40,27,98,fist
116,12,136,84,77,37,27,96,fist
114,13,136,85,77,37,27,96,fist
112,13,137,85,77,37,27,94,fist
112,13,137,84,75,37,27,94,fist
112,15,136,85,75,37,27,96,fist
112,15,136,85,75,37,25,98,fist
110,15,135,86,75,37,25,96,fist
110,15,135,86,75,37,25,96,fist
110,13,135,86,75,37,25,96,fist
112,15,134,86,75,37,27,96,fist
112,15,134,87,75,39,27,94,fist
112,16,134,86,75,39,27,96,fist
114,15,133,87,75,39,27,96,fist
116,12,133,86,77,39,25,96,fist
116,12,133,86,77,37,27,94,fist
116,12,133,86,77,37,27,94,fist
119,12,132,86,77,37,25,96,fist
116,12,132,85,79,37,22,96,fist
116,13,132,84,79,37,22,94,fist
119,13,132,84,79,37,20,96,fist
116,13,132,84,79,39,19,98,fist
116,12,132,84,79,32,20,98,fist
119,12,132,84,79,32,22,98,fist
116,13,132,84,79,32,20,98,fist
116,13,132,84,77,33,20,99,fist
116,15,132,84,80,33,19,99,fist
116,13,132,84,80,35,20,99,fist
116,13,133,84,79,35,22,104,fist
114,13,133,84,79,35,22,104,fist
112,13,133,84,80,35,22,99,fist
112,13,133,84,80,35,23,99,fist
112,13,133,84,80,41,23,99,fist
112,15,133,84,80,41,20,101,fist
112,15,133,84,80,41,17,101,fist
112,15,133,84,80,41,17,101,fist
114,15,133,84,77,41,17,101,fist
114,15,133,84,77,39,17,101,fist
112,13,133,84,77,39,17,98,fist
112,12,133,84,77,39,19,96,fist
114,12,133,84,79,39,20,99,fist
114,12,133,84,79,39,20,99,fist
114,11,132,84,79,39,20,99,fist
114,12,132,85,77,39,22,99,fist
114,11,133,85,79,39,27,99,fist
114,11,133,85,79,39,28,99,fist
114,11,133,86,79,37,28,99,fist
112,11,133,86,77,39,30,98,fist
110,12,134,86,79,35,30,98,fist
110,13,133,86,77,33,28,98,fist
110,15,133,85,77,33,28,98,fist
112,13,133,84,77,35,28,98,fist
110,13,134,84,77,35,28,99,fist
110,13,133,84,79,35,28,90,fist
112,15,132,84,79,35,28,90,fist
114,15,132,84,79,35,28,90,fist
112,15,132,84,79,35,27,88,fist
112,15,132,84,79,35,25,90,fist
114,15,132,84,79,39,25,88,fist
116,15,132,84,79,39,25,90,fist
119,15,133,84,80,40,25,90,fist
119,15,133,85,77,39,25,88,fist
121,15,133,85,77,40,25,86,fist
119,15,134,85,75,40,22,94,fist
119,13,134,86,75,40,23,96,fist
116,13,134,86,75,40,22,96,fist
119,12,134,84,75,39,22,98,fist
121,12,134,84,77,39,23,98,fist
119,13,134,84,75,40,23,99,fist
119,12,134,84,75,40,23,98,fist
114,13,133,84,75,39,22,98,fist
114,13,133,84,79,39,22,98,fist
112,13,133,84,77,39,22,99,fist
112,15,132,84,77,39,23,101,fist
112,16,133,83,77,39,23,99,fist
112,18,133,84,79,39,23,99,fist
112,18,133,85,77,39,23,99,fist
112,18,132,85,77,35,22,98,fist
110,16,132,85,77,35,20,98,fist
0,0,0,0,0,0,0,0,thumbup
0,0,0,0,1,0,0,0,thumbup
6,0,6,3,8,1,0,1,thumbup
22,0,19,9,19,3,0,9,thumbup
43,0,35,18,32,7,0,20,thumbup
64,2,51,31,47,14,0,36,thumbup
87,6,69,44,61,23,0,52,thumbup
110,11,86,57,78,33,0,69,thumbup
133,16,104,71,94,42,0,77,thumbup
154,20,121,84,109,51,0,93,thumbup
177,26,139,96,123,58,0,110,thumbup
195,32,155,109,137,66,0,123,thumbup
209,37,166,119,146,73,0,134,thumbup
211,40,170,126,148,79,0,142,thumbup
211,43,171,130,148,84,0,143,thumbup
209,43,171,130,146,84,0,143,thumbup
204,43,170,129,145,82,0,142,thumbup
197,41,169,129,143,81,0,139,thumbup
193,41,168,127,140,80,0,145,thumbup
190,41,167,127,137,79,0,140,thumbup
186,40,166,127,135,80,0,137,thumbup
183,40,165,126,137,79,0,139,thumbup
181,40,165,126,135,79,0,137,thumbup
179,39,164,125,132,79,0,137,thumbup
174,39,163,124,128,76,0,135,thumbup
172,37,162,124,128,76,0,134,thumbup
167,37,162,123,127,76,0,132,thumbup
167,37,161,122,125,75,0,132,thumbup
165,37,160,121,123,73,0,132,thumbup
163,36,160,121,123,73,0,132,thumbup
160,36,160,121,123,71,0,132,thumbup
160,36,159,120,119,69,0,131,thumbup
158,34,158,119,119,69,0,132,thumbup
160,34,158,119,120,69,0,132,thumbup
160,34,158,119,120,68,0,132,thumbup
160,34,157,119,119,68,0,134,thumbup
163,34,157,119,119,68,0,134,thumbup
160,34,157,118,119,68,0,135,thumbup
160,34,156,117,119,68,0,135,thumbup
160,34,156,117,119,68,0,137,thumbup
160,34,156,117,119,68,0,137,thumbup
160,34,156,116,117,68,0,137,thumbup
160,34,155,116,117,68,0,134,thumbup
156,34,155,115,117,67,0,132,thumbup
154,34,155,115,125,67,0,131,thumbup
154,36,155,115,125,66,0,129,thumbup
154,34,155,114,123,66,0,127,thumbup
154,34,154,114,123,66,0,124,thumbup
147,34,154,115,127,66,0,123,thumbup
147,34,154,115,127,66,0,121,thumbup
149,34,154,114,127,66,0,121,thumbup
147,34,154,114,123,66,0,121,thumbup
149,36,153,114,123,66,0,123,thumbup
149,36,153,114,122,67,0,124,thumbup
151,34,152,114,114,67,0,124,thumbup
151,34,152,114,114,64,0,124,thumbup
154,36,151,113,114,64,0,123,thumbup
154,36,151,113,114,64,0,124,thumbup
158,36,151,113,110,64,0,124,thumbup
158,34,151,112,110,64,0,126,thumbup
158,34,150,112,110,63,0,124,thumbup
158,34,150,112,112,63,0,124,thumbup
156,34,150,112,112,63,0,120,thumbup
156,33,151,112,110,63,0,118,thumbup
156,33,151,112,109,63,0,121,thumbup
154,32,151,112,109,66,0,120,thumbup
154,32,152,112,109,67,0,121,thumbup
154,32,152,112,109,67,0,121,thumbup
154,32,151,112,107,66,0,121,thumbup
151,32,151,112,107,66,0,120,thumbup
149,32,151,112,107,67,0,120,thumbup
151,32,151,112,107,66,0,120,thumbup
151,30,150,111,107,66,0,126,thumbup
149,30,150,111,109,66,0,126,thumbup
149,32,150,111,109,66,0,123,thumbup
147,30,150,111,109,66,0,124,thumbup
144,30,150,111,107,66,0,124,thumbup
144,30,150,111,109,64,0,126,thumbup
147,30,150,110,109,66,0,124,thumbup
147,30,150,110,110,66,0,126,thumbup
147,29,150,110,109,66,0,124,thumbup
147,27,150,110,109,66,0,123,thumbup
147,29,149,110,106,64,0,121,thumbup
147,30,149,110,106,63,0,121,thumbup
147,29,149,109,106,63,0,123,thumbup
147,30,149,109,106,63,0,123,thumbup
147,30,149,109,106,64,0,121,thumbup
147,30,149,109,106,64,0,120,thumbup
147,29,149,109,106,60,0,120,thumbup
144,29,149,109,102,60,0,120,thumbup
144,30,149,109,102,60,0,120,thumbup
144,32,149,109,102,59,0,118,thumbup
144,30,149,109,107,59,0,116,thumbup
142,30,148,109,106,59,0,109,thumbup
142,30,148,109,107,59,0,109,thumbup
144,29,148,109,107,60,0,107,thumbup
144,29,148,109,107,59,0,107,thumbup
144,29,147,108,107,58,0,107,thumbup
144,30,147,108,106,62,0,107,thumbup
144,30,147,108,109,62,0,109,thumbup
147,29,147,108,109,60,0,110,thumbup
147,29,147,108,109,60,0,110,thumbup
147,29,147,108,109,60,0,112,thumbup
149,27,147,108,109,60,0,120,thumbup
149,27,147,108,107,59,0,113,thumbup
147,29,147,108,107,60,0,113,thumbup
147,29,147,108,107,59,0,113,thumbup
147,29,147,108,106,59,0,113,thumbup
147,29,147,108,106,59,0,113,thumbup
147,29,147,108,106,59,0,113,thumbup
147,29,147,107,106,60,0,112,thumbup
147,29,146,107,106,60,0,112,thumbup
144,29,146,108,106,60,0,112,thumbup
144,30,146,108,106,62,0,112,thumbup
142,30,146,107,104,62,0,115,thumbup
144,29,146,107,104,63,0,115,thumbup
142,29,146,107,104,62,0,115,thumbup
142,27,146,107,104,63,0,113,thumbup
140,29,146,107,106,63,0,113,thumbup
142,29,146,107,106,64,0,113,thumbup
140,27,146,107,104,63,0,115,thumbup
140,26,147,108,104,63,0,115,thumbup
142,26,146,108,102,63,0,113,thumbup
140,26,145,108,102,63,0,115,thumbup
140,26,145,108,104,63,0,118,thumbup
140,25,145,108,104,63,0,118,thumbup
142,23,145,109,106,63,0,118,thumbup
144,25,145,109,107,63,0,120,thumbup
144,26,145,109,107,63,0,120,thumbup
144,26,145,108,106,63,0,120,thumbup
147,25,144,108,106,63,0,120,thumbup
144,26,145,107,109,62,0,120,thumbup
144,26,144,107,110,63,0,123,thumbup
147,25,145,107,110,63,0,121,thumbup
147,25,145,106,109,62,0,121,thumbup
144,26,145,106,107,62,0,121,thumbup
144,26,145,106,107,62,0,121,thumbup
144,23,145,106,109,62,0,120,thumbup
144,23,145,106,109,62,0,120,thumbup
142,23,145,106,109,62,0,118,thumbup
142,23,145,106,109,62,0,124,thumbup
142,23,145,106,106,63,0,123,thumbup
142,25,145,106,106,62,0,121,thumbup
140,25,145,106,106,62,0,123,thumbup
137,25,145,106,106,63,0,124,thumbup
137,25,145,106,106,62,0,123,thumbup
140,25,144,106,106,62,0,123,thumbup
137,26,144,106,102,62,0,123,thumbup
137,25,144,106,102,62,0,123,thumbup
137,25,144,106,102,62,0,123,thumbup
135,26,144,106,102,62,0,118,thumbup
135,25,144,105,102,60,0,118,thumbup
135,25,144,105,101,60,0,118,thumbup
137,25,145,105,102,60,0,118,thumbup
137,25,145,105,102,60,0,118,thumbup
137,26,145,105,101,62,0,118,thumbup
140,26,145,105,102,62,0,118,thumbup
142,26,145,105,102,60,0,118,thumbup
142,25,145,105,101,60,0,118,thumbup
142,26,145,105,101,60,0,116,thumbup
144,26,145,105,102,60,0,116,thumbup
144,25,145,105,102,60,0,116,thumbup
144,25,145,105,102,60,0,116,thumbup
147,26,143,105,102,59,0,115,thumbup
147,25,144,105,101,59,0,113,thumbup
147,25,144,105,101,58,0,113,thumbup
144,25,144,104,102,59,0,113,thumbup
144,25,144,104,102,59,0,113,thumbup
144,25,144,104,104,59,0,115,thumbup
144,26,144,104,102,59,0,115,thumbup
142,25,143,104,101,59,0,116,thumbup
147,25,143,104,101,59,0,116,thumbup
144,25,143,104,101,59,0,116,thumbup
140,25,143,104,101,59,0,116,thumbup
140,25,143,104,102,59,0,116,thumbup
142,25,143,104,102,59,0,115,thumbup
142,25,143,104,102,58,0,113,thumbup
142,26,143,104,102,58,0,113,thumbup
142,26,143,104,106,58,0,120,thumbup
142,25,143,104,106,58,0,120,thumbup
144,25,143,104,106,58,0,118,thumbup
142,26,144,104,115,58,0,118,thumbup
142,26,145,104,115,58,0,118,thumbup
142,26,145,104,117,59,0,118,thumbup
142,26,145,104,115,59,0,118,thumbup
140,26,145,104,117,59,0,121,thumbup
137,25,144,104,115,59,0,121,thumbup
137,25,144,104,115,60,0,123,thumbup
140,25,144,104,112,60,0,116,thumbup
137,25,144,104,110,60,0,115,thumbup
135,26,143,104,110,60,0,116,thumbup
137,26,143,104,102,60,0,116,thumbup
135,26,143,104,101,60,0,116,thumbup
135,26,142,104,101,60,0,116,thumbup
137,26,142,104,101,62,0,116,thumbup
137,26,143,104,101,62,0,116,thumbup
137,27,143,104,101,60,0,123,thumbup
137,26,143,104,99,60,0,121,thumbup
140,26,143,103,99,60,0,121,thumbup
140,26,143,103,101,60,0,123,thumbup
137,26,143,103,99,53,0,123,thumbup
140,26,143,103,99,53,0,123,thumbup
140,26,142,103,101,51,0,123,thumbup
137,27,143,103,99,50,0,121,thumbup
140,26,143,103,101,50,0,121,thumbup
140,27,142,103,99,50,0,121,thumbup
140,25,143,104,99,50,0,115,thumbup
140,26,143,104,101,50,0,115,thumbup
137,26,142,104,99,50,0,115,thumbup
137,26,142,104,99,50,0,115,thumbup
137,25,142,103,101,56,0,115,thumbup
135,25,142,103,101,56,0,115,thumbup
135,25,142,103,101,59,0,113,thumbup
137,23,142,103,101,58,0,115,thumbup
137,23,142,103,102,58,0,115,thumbup
137,23,142,103,102,58,0,115,thumbup
135,25,142,103,102,58,0,115,thumbup
133,25,142,102,101,58,0,115,thumbup
133,25,142,103,101,58,0,115,thumbup
133,25,142,103,101,59,0,113,thumbup
133,25,142,103,101,58,0,113,thumbup
135,25,143,103,101,58,0,113,thumbup
137,23,142,103,101,55,0,115,thumbup
135,23,142,103,96,55,0,113,thumbup
135,23,142,103,96,55,0,113,thumbup
135,25,142,103,96,55,0,113,thumbup
133,25,142,103,94,54,0,113,thumbup
131,25,142,103,97,54,0,113,thumbup
131,25,143,103,97,53,0,112,thumbup
128,25,142,102,97,53,0,113,thumbup
126,23,142,102,96,53,0,113,thumbup
124,25,142,102,96,53,0,113,thumbup
124,25,142,103,97,55,0,115,thumbup
124,25,141,103,102,55,0,115,thumbup
121,25,141,103,101,56,0,115,thumbup
121,23,141,102,101,56,0,115,thumbup
128,25,142,102,101,56,0,115,thumbup
128,26,142,103,99,56,0,113,thumbup
128,26,141,103,99,56,0,113,thumbup
131,25,141,103,99,56,0,113,thumbup
133,25,141,103,101,56,0,113,thumbup
135,25,141,103,101,56,0,113,thumbup
133,25,142,103,101,55,0,112,thumbup
133,25,142,103,101,55,0,113,thumbup
135,25,142,103,101,51,0,113,thumbup
137,25,142,103,101,51,0,113,thumbup
137,25,141,103,101,51,0,112,thumbup
135,25,140,103,101,53,0,112,thumbup
135,25,140,103,101,53,0,112,thumbup
135,25,140,103,101,51,0,112,thumbup
133,25,140,103,101,51,0,112,thumbup
135,25,140,103,99,51,0,112,thumbup
135,25,140,103,101,51,0,112,thumbup
137,25,140,103,99,51,0,110,thumbup
135,23,140,102,102,54,0,110,thumbup
133,25,140,102,102,55,0,110,thumbup
131,23,141,102,102,55,0,112,thumbup
133,23,141,102,104,54,0,112,thumbup
133,23,141,102,104,54,0,112,thumbup
131,23,141,102,104,54,0,112,thumbup
131,23,141,101,104,55,0,113,thumbup
128,23,141,101,102,54,0,112,thumbup
126,23,142,101,102,54,0,112,thumbup
131,23,142,101,102,55,0,113,thumbup
131,23,141,101,99,55,0,112,thumbup
131,25,141,101,99,56,0,112,thumbup
131,25,140,101,99,60,0,112,thumbup
131,26,141,101,99,60,0,112,thumbup
131,26,141,102,97,60,0,112,thumbup
131,26,141,102,99,60,0,112,thumbup
131,26,140,102,97,60,0,112,thumbup
131,22,140,102,99,60,0,110,thumbup
131,22,140,102,99,60,0,112,thumbup
128,22,140,102,99,60,0,110,thumbup
128,22,140,102,97,58,0,112,thumbup
128,20,140,101,99,56,0,110,thumbup
128,22,140,102,99,54,0,110,thumbup
128,20,140,102,99,54,0,112,thumbup
128,22,140,101,99,54,0,110,thumbup
128,22,140,101,99,54,0,110,thumbup
128,22,140,101,99,54,0,110,thumbup
131,26,140,102,97,53,0,113,thumbup
131,26,139,102,97,54,0,113,thumbup
131,25,139,102,97,53,0,115,thumbup
128,25,139,102,99,55,0,115,thumbup
128,25,140,102,97,55,0,115,thumbup
128,23,140,102,96,55,0,116,thumbup
128,25,140,102,97,55,0,118,thumbup
131,25,141,102,96,55,0,118,thumbup
128,25,141,102,96,55,0,116,thumbup
131,25,141,102,96,55,0,123,thumbup
131,25,141,102,94,56,0,123,thumbup
131,25,141,103,94,56,0,121,thumbup
128,25,140,102,94,56,0,120,thumbup
131,23,141,102,96,58,0,120,thumbup
131,23,140,102,96,56,0,116,thumbup
131,23,140,102,96,56,0,116,thumbup
131,22,140,103,96,58,0,115,thumbup
131,23,140,103,94,58,0,115,thumbup
131,22,140,103,96,56,0,115,thumbup
133,23,140,103,94,56,0,110,thumbup
133,23,140,102,94,55,0,110,thumbup
135,22,140,102,94,55,0,110,thumbup
135,23,140,102,96,55,0,110,thumbup
137,23,140,102,94,55,0,110,thumbup
137,23,140,102,94,55,0,113,thumbup
137,25,140,102,94,55,0,113,thumbup
137,23,140,101,94,54,0,113,thumbup
137,22,140,101,96,55,0,113,thumbup
135,23,140,101,96,55,0,113,thumbup
135,23,140,101,97,56,0,113,thumbup
135,23,140,101,97,56,0,113,thumbup
133,23,140,101,99,58,0,113,thumbup
133,23,140,101,99,58,0,113,thumbup
133,23,140,102,99,58,0,113,thumbup
128,23,140,102,99,58,0,113,thumbup
128,26,140,101,101,58,0,110,thumbup
126,27,140,101,101,59,0,112,thumbup
126,27,140,101,101,58,0,112,thumbup
128,26,140,101,101,58,0,113,thumbup
128,26,140,101,101,58,0,113,thumbup
128,26,140,101,99,56,0,112,thumbup
128,26,141,101,99,55,0,112,thumbup
126,25,140,100,99,55,0,116,thumbup
128,26,140,100,97,55,0,118,thumbup
128,25,139,100,97,55,0,115,thumbup
128,22,139,100,96,54,0,115,thumbup
131,19,139,100,101,54,0,115,thumbup
131,19,140,100,102,54,0,115,thumbup
131,20,139,100,101,54,0,112,thumbup
131,20,139,100,101,54,0,112,thumbup
128,20,139,100,101,54,0,110,thumbup
131,22,139,100,101,54,0,112,thumbup
131,23,139,100,101,54,0,104,thumbup
131,23,139,100,101,55,0,104,thumbup
131,23,140,100,101,55,0,107,thumbup
131,23,140,100,101,54,0,107,thumbup
131,26,140,100,97,54,0,110,thumbup
131,26,140,100,97,54,0,109,thumbup
131,25,140,100,96,54,0,110,thumbup
131,25,140,100,96,54,0,110,thumbup
133,23,140,100,97,54,0,112,thumbup
133,23,140,100,97,53,0,112,thumbup
131,23,139,100,97,53,0,113,thumbup
131,22,139,100,96,53,0,113,thumbup
133,22,139,100,96,53,0,113,thumbup
131,22,139,101,96,53,0,110,thumbup
131,22,139,99,96,53,0,110,thumbup
131,22,139,99,96,53,0,112,thumbup
128,22,139,99,96,53,0,110,thumbup
126,22,139,99,96,51,0,110,thumbup
128,22,139,99,94,51,0,110,thumbup
128,22,139,99,96,53,0,112,thumbup
128,20,139,99,97,53,0,110,thumbup
131,22,140,99,97,53,0,110,thumbup
133,20,140,99,96,53,0,110,thumbup
133,22,140,98,102,53,0,112,thumbup
133,22,140,99,102,53,0,120,thumbup
133,23,140,99,102,53,0,118,thumbup
133,22,140,99,102,53,0,112,thumbup
133,22,139,99,102,54,0,113,thumbup
131,22,139,99,102,54,0,112,thumbup
131,22,139,99,102,54,0,112,thumbup
131,22,139,99,102,53,0,112,thumbup
128,23,139,99,104,54,0,112,thumbup
128,22,138,99,104,54,0,112,thumbup
126,22,138,99,97,53,0,110,thumbup
128,22,139,99,96,54,0,97,thumbup
128,22,139,99,97,54,0,97,thumbup
128,22,139,100,97,54,0,105,thumbup
128,23,139,100,97,54,0,104,thumbup
131,23,139,99,96,53,0,104,thumbup
131,23,139,99,96,53,0,104,thumbup
128,22,139,100,94,54,0,105,thumbup
128,22,139,99,94,53,0,105,thumbup
128,22,139,99,96,53,0,107,thumbup
126,20,139,99,96,53,0,107,thumbup
124,20,139,99,94,53,0,112,thumbup
121,22,139,99,94,51,0,112,thumbup
121,22,139,99,96,51,0,112,thumbup
124,20,139,99,97,51,0,113,thumbup
124,20,139,99,96,51,0,113,thumbup
124,20,139,99,97,51,0,112,thumbup
121,20,139,99,97,51,0,110,thumbup
121,20,139,99,97,53,0,110,thumbup
119,20,139,99,97,51,0,109,thumbup
119,20,139,99,97,53,0,109,thumbup
121,20,139,99,97,53,0,107,thumbup
121,20,139,99,97,54,0,109,thumbup
121,19,139,99,96,54,0,109,thumbup
119,18,139,100,94,54,0,109,thumbup
119,20,140,100,94,54,0,107,thumbup
121,20,140,100,94,54,0,112,thumbup
124,20,140,100,96,56,0,113,thumbup
124,20,140,100,94,55,0,113,thumbup
124,20,139,100,94,56,0,113,thumbup
124,20,139,100,94,56,0,113,thumbup
124,22,139,101,91,56,0,115,thumbup
126,22,139,101,91,58,0,115,thumbup
126,23,139,101,91,55,0,115,thumbup
128,23,137,101,91,56,0,112,thumbup
128,22,137,100,91,55,0,112,thumbup
126,22,137,100,91,55,0,109,thumbup
126,22,137,101,91,53,0,109,thumbup
126,22,137,101,91,54,0,107,thumbup
124,22,137,100,91,53,0,107,thumbup
124,23,137,100,91,53,0,109,thumbup
121,20,137,99,94,54,0,109,thumbup
121,20,137,99,92,51,0,109,thumbup
121,20,137,99,94,54,0,110,thumbup
121,20,138,99,92,53,0,112,thumbup
124,20,138,99,94,53,0,113,thumbup
124,20,138,99,94,53,0,113,thumbup
126,20,137,99,92,54,0,113,thumbup
126,22,137,99,94,54,0,113,thumbup
126,23,137,99,96,55,0,115,thumbup
135,23,137,99,96,54,0,112,thumbup
135,23,137,99,99,54,0,112,thumbup
135,23,137,99,99,54,0,113,thumbup
137,23,137,100,99,54,0,112,thumbup
135,23,137,99,99,54,0,112,thumbup
135,23,137,99,97,55,0,110,thumbup
135,23,137,99,97,55,0,112,thumbup
135,23,137,99,97,54,0,110,thumbup
135,23,137,99,97,55,0,109,thumbup
133,22,137,99,96,55,0,109,thumbup
124,23,137,99,96,55,0,110,thumbup
124,22,137,99,92,54,0,110,thumbup
124,22,137,99,92,55,0,110,thumbup
121,22,138,99,92,55,0,110,thumbup
124,22,138,99,92,55,0,109,thumbup
121,22,138,99,92,53,0,110,thumbup
121,22,138,100,94,54,0,109,thumbup
121,23,137,100,94,54,0,110,thumbup
121,22,137,100,97,53,0,112,thumbup
124,22,137,100,99,53,0,112,thumbup
124,22,137,100,97,54,0,110,thumbup
124,22,137,100,99,55,0,110,thumbup
124,22,137,100,99,54,0,115,thumbup
