idxUp,idxLow,midUp,midLow,ringUp,ringLow,thumb,pinky,label
0,7,54,148,44,22,0,59,ka
0,7,54,147,44,22,0,66,ka
0,7,55,148,44,22,0,66,ka
0,7,55,147,44,22,0,66,ka
0,7,54,147,44,22,0,61,ka
0,7,54,146,44,22,0,61,ka
0,8,55,147,44,22,0,59,ka
0,7,54,147,44,22,0,57,ka
0,7,54,146,44,20,0,57,ka
0,7,54,146,44,20,0,57,ka
0,5,54,146,44,20,0,57,ka
0,5,53,146,42,19,0,51,ka
0,4,52,146,42,19,0,51,ka
0,4,51,146,42,19,0,51,ka
0,2,50,143,42,19,0,52,ka
0,2,47,139,42,18,0,51,ka
0,1,41,132,41,16,0,51,ka
0,1,36,123,39,14,0,51,ka
0,0,29,110,37,14,0,49,ka
0,0,21,97,34,11,0,49,ka
0,0,13,83,30,10,0,45,ka
0,0,5,68,27,7,0,42,ka
0,0,0,54,22,6,0,39,ka
0,0,0,39,17,2,0,35,ka
0,0,0,26,11,0,0,30,ka
0,0,0,15,10,0,0,27,ka
0,0,0,10,8,0,0,25,ka
0,0,0,10,10,2,0,25,ka
0,0,0,15,15,2,4,27,ka
0,0,0,24,20,2,13,27,ka
0,0,0,34,25,3,21,30,ka
0,0,0,45,30,5,32,35,ka
0,1,0,57,37,6,42,37,ka
0,2,0,69,46,9,52,40,ka
17,4,0,81,51,11,59,44,ka
37,7,6,93,56,13,64,49,ka
47,7,11,103,59,14,67,52,ka
54,7,16,109,61,13,68,52,ka
59,5,20,112,61,13,68,52,ka
62,4,21,112,59,14,68,51,ka
54,4,20,108,58,14,65,49,ka
49,2,17,100,54,14,60,44,ka
42,2,19,91,51,14,55,42,ka
32,1,21,83,46,15,52,40,ka
22,1,25,82,44,18,47,39,ka
14,0,28,85,44,20,42,39,ka
12,0,31,87,44,23,37,37,ka
7,1,35,90,42,26,31,37,ka
4,2,38,93,42,27,27,39,ka
2,5,42,98,42,29,22,40,ka
7,7,48,106,42,32,19,42,ka
14,8,53,117,46,33,18,44,ka
22,8,55,129,49,33,18,45,ka
29,9,55,140,53,33,18,47,ka
34,9,55,143,54,32,18,49,ka
34,11,55,143,56,31,18,49,ka
34,11,55,144,58,29,18,51,ka
32,12,56,145,58,29,19,54,ka
24,11,57,146,59,29,19,54,ka
19,12,59,147,63,29,21,56,ka
12,11,61,148,65,28,19,57,ka
4,11,63,149,66,28,19,61,ka
0,12,66,150,68,29,21,61,ka
0,12,68,150,68,29,21,63,ka
0,12,70,151,68,29,21,63,ka
0,15,73,151,66,31,21,63,ka
0,15,75,151,65,29,21,63,ka
0,14,75,150,63,29,21,63,ka
0,14,76,149,61,31,21,63,ka
0,14,77,148,63,31,21,63,ka
0,14,78,148,61,31,22,63,ka
0,14,78,147,61,31,24,61,ka
0,14,79,147,59,31,22,61,ka
0,14,79,147,58,29,21,61,ka
0,15,79,147,58,29,21,61,ka
0,14,79,146,59,29,19,61,ka
0,14,78,145,59,31,19,63,ka
0,14,79,145,59,32,19,63,ka
0,14,79,145,59,31,19,63,ka
0,14,78,145,59,29,19,64,ka
0,14,78,145,58,28,19,64,ka
0,14,78,145,58,29,18,63,ka
0,14,77,145,58,28,18,63,ka
0,12,77,144,58,28,19,57,ka
0,12,76,144,58,28,16,57,ka
0,12,76,144,56,28,21,63,ka
0,11,77,144,59,28,19,63,ka
0,11,76,144,58,27,19,63,ka
0,11,76,144,59,27,19,63,ka
0,11,76,144,58,27,18,59,ka
0,11,76,144,59,27,19,59,ka
0,11,76,143,59,27,21,59,ka
0,9,75,143,59,27,19,59,ka
0,11,75,142,58,28,19,61,ka
0,11,75,142,58,28,22,63,ka
0,11,75,142,58,27,21,57,ka
0,11,74,142,56,27,22,56,ka
0,11,75,142,54,27,22,56,ka
0,12,74,142,54,27,22,54,ka
0,12,74,142,54,27,21,57,ka
0,12,74,142,54,27,21,57,ka
0,14,73,142,53,27,19,57,ka
0,14,74,142,54,27,19,64,ka
0,14,74,143,53,27,19,66,ka
0,14,74,143,54,27,19,66,ka
0,14,75,143,53,28,19,64,ka
0,14,74,143,53,28,18,66,ka
0,15,74,143,53,28,18,66,ka
0,15,74,143,53,28,18,66,ka
0,12,74,142,51,27,19,64,ka
0,12,74,142,51,27,19,64,ka
0,11,75,142,53,28,21,64,ka
0,11,75,142,53,28,19,57,ka
0,11,75,141,53,28,19,56,ka
0,11,75,141,53,27,19,56,ka
0,9,76,141,54,26,19,56,ka
0,8,75,141,54,24,19,54,ka
0,8,75,142,54,26,19,56,ka
0,7,75,141,54,26,18,56,ka
0,8,76,141,53,26,19,56,ka
0,11,76,141,53,26,18,54,ka
0,11,75,141,53,26,16,56,ka
0,9,76,141,49,26,19,54,ka
0,9,75,141,49,26,21,54,ka
0,9,75,141,47,26,21,52,ka
0,11,74,141,47,27,19,52,ka
0,11,74,140,47,28,19,52,ka
0,12,74,140,46,28,19,51,ka
0,12,73,140,46,27,18,51,ka
0,11,73,140,46,27,18,51,ka
0,9,72,140,46,27,18,51,ka
0,9,72,139,46,26,18,49,ka
0,11,72,139,47,26,16,51,ka
0,11,72,138,47,23,14,51,ka
0,11,72,138,47,23,14,51,ka
0,9,72,138,47,23,14,51,ka
0,11,72,139,47,22,13,44,ka
0,9,72,139,49,22,13,44,ka
0,9,72,139,47,22,14,39,ka
0,9,72,139,46,22,13,39,ka
0,9,72,139,47,22,13,39,ka
0,9,72,140,47,22,13,39,ka
0,9,72,140,46,22,14,39,ka
0,9,71,140,46,24,14,40,ka
0,9,71,140,46,24,14,40,ka
0,12,71,140,46,24,13,40,ka
0,12,71,140,46,24,14,49,ka
0,11,71,140,46,24,13,49,ka
0,11,71,140,46,24,13,54,ka
0,12,70,140,47,24,14,54,ka
0,11,70,140,47,26,13,54,ka
0,11,71,139,49,26,13,54,ka
0,11,71,140,49,26,11,52,ka
0,11,70,140,49,24,13,54,ka
0,11,70,139,49,26,11,54,ka
0,8,70,139,49,26,11,52,ka
0,8,70,139,49,26,9,52,ka
0,8,70,139,49,26,11,52,ka
0,9,70,139,49,26,11,52,ka
0,9,70,139,49,27,14,54,ka
0,9,70,139,47,26,18,52,ka
0,11,70,140,46,27,18,52,ka
0,9,70,140,46,27,16,52,ka
0,9,70,139,46,27,16,54,ka
0,8,70,139,46,27,16,51,ka
0,8,69,139,46,27,14,51,ka
0,8,69,139,47,27,16,51,ka
0,8,69,138,46,27,16,51,ka
0,7,69,139,47,27,14,51,ka
0,7,69,139,47,27,11,51,ka
0,7,69,139,47,26,11,51,ka
0,7,69,139,47,24,11,51,ka
0,8,69,138,47,24,11,51,ka
0,8,70,139,47,26,13,51,ka
0,8,70,139,47,26,13,52,ka
0,8,70,139,47,26,16,52,ka
0,9,70,139,47,26,16,52,ka
0,9,70,139,47,26,14,52,ka
0,9,70,139,46,24,14,52,ka
0,9,70,139,46,26,18,52,ka
0,9,69,139,46,26,18,51,ka
0,9,70,139,46,26,16,49,ka
0,9,70,139,46,26,16,49,ka
0,9,69,139,46,26,16,49,ka
0,11,69,139,46,26,16,49,ka
0,9,69,139,46,26,13,49,ka
0,9,69,139,46,26,14,49,ka
0,9,69,138,46,27,14,49,ka
0,11,69,138,46,27,14,49,ka
0,9,69,138,47,26,11,42,ka
0,9,69,138,47,26,9,44,ka
0,9,69,138,47,26,9,44,ka
0,9,69,138,47,26,8,45,ka
0,9,69,139,47,27,9,45,ka
0,9,68,139,47,28,9,47,ka
0,11,68,139,47,29,11,47,ka
0,11,69,139,49,28,9,47,ka
0,12,69,139,47,28,9,45,ka
0,12,69,139,47,28,8,45,ka
0,12,69,139,46,28,8,52,ka
0,12,69,139,46,29,9,52,ka
0,14,69,139,46,29,9,54,ka
0,12,70,139,46,28,9,54,ka
0,12,70,139,46,28,9,52,ka
0,12,70,139,46,26,8,52,ka
0,12,70,139,46,26,8,51,ka
0,12,70,139,46,26,6,51,ka
0,12,70,139,46,26,6,51,ka
0,12,70,139,46,24,6,52,ka
0,12,70,139,47,26,6,52,ka
0,11,70,138,46,26,6,52,ka
0,11,69,138,47,26,4,52,ka
0,11,69,138,47,24,6,52,ka
0,11,69,138,47,26,6,52,ka
0,11,69,138,47,26,6,52,ka
0,11,69,137,46,26,4,52,ka
0,11,69,137,46,26,4,52,ka
0,9,69,137,46,26,4,52,ka
0,9,69,138,46,26,4,52,ka
0,9,69,138,46,26,4,52,ka
0,11,69,138,46,24,4,51,ka
0,11,69,138,44,26,4,51,ka
0,11,69,138,44,26,3,51,ka
0,11,69,138,44,26,4,51,ka
0,11,69,139,44,26,4,51,ka
0,11,69,140,44,26,4,51,ka
0,11,69,140,46,26,4,52,ka
