idxUp,idxLow,midUp,midLow,ringUp,ringLow,thumb,pinky,ax,ay,az,gx,gy,gz,label
0,0,5,13,413,127,0,324,-0.18,0.91,0.32,-3,0,-1,aath
0,0,3,10,387,115,0,303,-0.18,0.91,0.32,-3,1,0,aath
0,0,1,8,362,101,0,281,-0.18,0.91,0.33,-3,2,0,aath
0,0,0,6,336,87,0,255,-0.18,0.91,0.33,-3,2,0,aath
0,0,0,3,306,74,0,232,-0.17,0.91,0.33,-3,3,0,aath
0,0,0,1,274,59,0,206,-0.18,0.91,0.33,-2,3,1,aath
0,0,0,0,241,42,0,177,-0.18,0.91,0.33,-2,3,1,aath
0,0,0,0,215,28,0,158,-0.18,0.91,0.33,0,3,2,aath
0,0,0,0,188,18,0,137,-0.18,0.91,0.33,1,4,2,aath
0,0,0,0,163,6,0,116,-0.18,0.91,0.33,2,5,3,aath
0,0,0,0,163,4,0,116,-0.17,0.91,0.32,3,4,3,aath
0,0,0,0,163,4,0,118,-0.17,0.92,0.32,3,4,3,aath
0,0,0,0,158,4,0,116,-0.17,0.92,0.31,2,3,3,aath
0,0,0,0,155,3,0,120,-0.17,0.92,0.31,1,3,3,aath
0,0,0,0,155,4,0,123,-0.17,0.92,0.31,0,3,3,aath
0,0,0,0,158,4,0,125,-0.17,0.92,0.31,0,4,3,aath
0,0,0,0,158,4,0,125,-0.16,0.92,0.3,0,4,3,aath
0,0,0,0,158,4,0,125,-0.15,0.92,0.3,0,5,3,aath
0,0,0,0,155,4,0,125,-0.15,0.92,0.3,-2,5,3,aath
0,0,0,0,155,4,0,123,-0.15,0.93,0.31,-2,5,2,aath
0,0,0,0,155,4,0,123,-0.14,0.93,0.3,-3,5,2,aath
0,0,0,0,155,4,0,123,-0.14,0.93,0.31,-3,5,2,aath
0,0,0,0,155,4,0,123,-0.14,0.93,0.31,-2,5,1,aath
0,0,0,0,155,6,0,118,-0.14,0.93,0.31,0,5,0,aath
0,0,0,0,155,4,0,116,-0.14,0.93,0.3,0,5,0,aath
0,0,0,0,153,4,0,116,-0.14,0.93,0.29,-1,4,0,aath
0,0,0,0,153,6,0,116,-0.14,0.93,0.3,0,4,0,aath
0,0,0,0,150,6,0,116,-0.14,0.93,0.3,0,3,0,aath
0,0,0,0,153,4,0,116,-0.14,0.93,0.3,0,3,0,aath
0,0,0,0,153,6,0,118,-0.14,0.93,0.3,0,3,0,aath
0,0,0,0,153,4,0,118,-0.14,0.93,0.3,0,2,1,aath
0,0,0,0,153,4,0,118,-0.14,0.93,0.3,0,2,1,aath
0,0,0,0,155,4,0,118,-0.14,0.93,0.3,0,2,1,aath
0,0,0,0,155,4,0,118,-0.13,0.93,0.29,0,1,1,aath
0,0,0,0,155,4,0,120,-0.13,0.93,0.29,-2,1,1,aath
0,0,0,0,155,3,0,120,-0.13,0.93,0.3,0,1,1,aath
0,0,0,0,158,4,0,118,-0.13,0.93,0.29,-1,1,0,aath
0,0,0,0,155,3,0,116,-0.12,0.93,0.3,-1,1,0,aath
0,0,0,0,155,3,0,116,-0.12,0.93,0.29,-2,1,0,aath
0,0,0,0,155,3,0,116,-0.12,0.93,0.3,-1,1,0,aath
0,0,0,0,158,6,0,116,-0.12,0.93,0.29,-2,2,0,aath
0,0,0,0,158,3,0,116,-0.12,0.93,0.3,-2,2,0,aath
0,0,0,0,155,4,0,116,-0.12,0.93,0.3,-2,2,0,aath
0,0,0,0,155,4,0,116,-0.12,0.93,0.3,-2,3,0,aath
0,0,0,0,155,4,0,116,-0.12,0.93,0.3,-2,3,0,aath
0,0,0,0,155,4,0,116,-0.12,0.93,0.3,-3,4,0,aath
0,0,0,0,153,4,0,118,-0.12,0.93,0.31,-2,3,0,aath
0,0,0,0,150,4,0,120,-0.12,0.93,0.31,-2,3,0,aath
0,0,0,0,150,4,0,120,-0.12,0.93,0.31,-2,3,0,aath
0,0,0,0,150,3,0,123,-0.12,0.92,0.3,-2,2,-1,aath
0,0,0,0,145,0,0,120,-0.12,0.92,0.3,-2,2,0,aath
0,0,0,0,142,1,0,120,-0.12,0.92,0.3,-1,1,0,aath
0,0,0,0,142,0,0,120,-0.12,0.92,0.3,-1,1,0,aath
0,0,0,0,145,1,0,120,-0.12,0.92,0.3,-1,1,0,aath
0,0,0,0,145,1,0,120,-0.12,0.92,0.3,0,1,0,aath
0,0,0,0,145,1,0,120,-0.12,0.92,0.3,0,0,0,aath
0,0,0,0,147,3,0,120,-0.13,0.92,0.29,-1,1,0,aath
0,0,0,0,150,1,0,120,-0.12,0.92,0.3,-1,1,0,aath
0,0,0,0,150,3,0,120,-0.12,0.92,0.3,-2,1,0,aath
