idxUp,idxLow,midUp,midLow,ringUp,ringLow,thumb,pinky,ax,ay,az,gx,gy,gz,label
67.0,13.0,140.0,94.0,63.0,19.0,0.0,0.0,-0.9,0.25,0.28,-5.0,16.0,1.0,nga
69.0,13.0,140.0,93.0,65.0,19.0,0.0,0.0,-0.9,0.26,0.27,-5.0,17.0,2.0,nga
74.0,13.0,140.0,93.0,65.0,17.0,0.0,0.0,-0.9,0.26,0.26,-5.0,17.0,1.0,nga
74.0,11.0,140.0,92.0,65.0,19.0,0.0,0.0,-0.9,0.27,0.25,-4.0,17.0,1.0,nga
79.0,11.0,140.0,92.0,65.0,17.0,0.0,0.0,-0.92,0.26,0.24,-3.0,16.0,1.0,nga
79.0,11.0,140.0,92.0,67.0,17.0,0.0,0.0,-0.92,0.27,0.24,-1.0,13.0,0.0,nga
79.0,11.0,140.0,92.0,67.0,17.0,0.0,0.0,-0.92,0.27,0.23,1.0,10.0,1.0,nga
74.0,11.0,140.0,91.0,68.0,17.0,0.0,0.0,-0.92,0.27,0.22,3.0,5.0,0.0,nga
72.0,10.0,140.0,91.0,68.0,17.0,0.0,0.0,-0.92,0.28,0.21,4.0,2.0,0.0,nga
74.0,11.0,140.0,91.0,68.0,17.0,0.0,0.0,-0.92,0.28,0.22,4.0,1.0,1.0,nga
77.0,5.0,140.0,91.0,67.0,17.0,0.0,0.0,-0.92,0.27,0.21,3.0,1.0,2.0,nga
74.0,4.0,140.0,91.0,67.0,19.0,0.0,0.0,-0.93,0.27,0.21,4.0,0.0,1.0,nga
74.0,4.0,141.0,91.0,67.0,20.0,0.0,0.0,-0.93,0.27,0.21,5.0,0.0,1.0,nga
74.0,4.0,141.0,91.0,65.0,24.0,0.0,0.0,-0.93,0.26,0.21,5.0,-2.0,0.0,nga
67.0,4.0,141.0,91.0,65.0,25.0,0.0,0.0,-0.92,0.27,0.21,4.0,-2.0,0.0,nga
69.0,4.0,140.0,91.0,61.0,25.0,0.0,0.0,-0.92,0.27,0.21,4.0,-2.0,-1.0,nga
72.0,2.0,140.0,91.0,61.0,25.0,0.0,0.0,-0.91,0.27,0.21,2.0,0.0,-2.0,nga
77.0,1.0,140.0,91.0,61.0,25.0,0.0,0.0,-0.91,0.27,0.21,1.0,1.0,-2.0,nga
77.0,2.0,140.0,92.0,61.0,24.0,0.0,0.0,-0.92,0.26,0.21,1.0,2.0,-1.0,nga
77.0,1.0,140.0,92.0,60.0,24.0,0.0,0.0,-0.92,0.27,0.21,1.0,2.0,-1.0,nga
72.0,10.0,140.0,92.0,60.0,24.0,0.0,0.0,-0.92,0.27,0.2,1.0,2.0,-1.0,nga
74.0,10.0,140.0,92.0,60.0,26.0,0.0,0.0,-0.92,0.27,0.2,0.0,2.0,-2.0,nga
74.0,10.0,140.0,92.0,60.0,26.0,0.0,0.0,-0.91,0.27,0.21,0.0,3.0,-1.0,nga
72.0,10.0,140.0,92.0,58.0,22.0,0.0,0.0,-0.91,0.27,0.2,0.0,4.0,0.0,nga
74.0,11.0,140.0,92.0,58.0,22.0,0.0,0.0,-0.92,0.27,0.2,0.0,4.0,0.0,nga
72.0,11.0,141.0,92.0,58.0,22.0,0.0,0.0,-0.92,0.27,0.2,0.0,4.0,1.0,nga
69.0,11.0,140.0,92.0,56.0,22.0,0.0,0.0,-0.93,0.27,0.2,1.0,5.0,2.0,nga
69.0,11.0,140.0,92.0,58.0,22.0,0.0,0.0,-0.92,0.28,0.19,1.0,4.0,2.0,nga
69.0,11.0,140.0,91.0,60.0,21.0,0.0,0.0,-0.92,0.28,0.19,1.0,4.0,2.0,nga
69.0,11.0,140.0,91.0,60.0,21.0,0.0,0.0,-0.92,0.28,0.19,1.0,4.0,2.0,nga
72.0,10.0,140.0,91.0,54.0,21.0,0.0,0.0,-0.92,0.29,0.19,1.0,4.0,2.0,nga
77.0,11.0,140.0,91.0,56.0,17.0,0.0,0.0,-0.92,0.29,0.19,1.0,4.0,2.0,nga
74.0,11.0,140.0,91.0,67.0,17.0,0.0,0.0,-0.92,0.29,0.19,0.0,3.0,2.0,nga
77.0,11.0,140.0,91.0,68.0,16.0,0.0,0.0,-0.92,0.29,0.19,0.0,3.0,1.0,nga
77.0,11.0,140.0,90.0,68.0,15.0,0.0,0.0,-0.92,0.29,0.18,0.0,3.0,1.0,nga
77.0,11.0,140.0,90.0,65.0,16.0,0.0,0.0,-0.92,0.29,0.18,-1.0,2.0,0.0,nga
107.0,11.0,140.0,90.0,67.0,16.0,0.0,0.0,-0.91,0.29,0.18,-1.0,1.0,0.0,nga
107.0,11.0,140.0,89.0,65.0,16.0,0.0,0.0,-0.91,0.29,0.18,0.0,1.0,0.0,nga
107.0,11.0,140.0,89.0,65.0,16.0,0.0,0.0,-0.91,0.29,0.18,0.0,2.0,0.0,nga
117.0,11.0,140.0,89.0,67.0,16.0,0.0,0.0,-0.91,0.29,0.18,-1.0,3.0,0.0,nga
127.0,10.0,140.0,89.0,70.0,16.0,0.0,0.0,-0.91,0.29,0.17,0.0,4.0,0.0,nga
122.0,8.0,142.0,90.0,65.0,17.0,0.0,0.0,-0.91,0.29,0.17,-1.0,5.0,0.0,nga
122.0,10.0,142.0,90.0,53.0,17.0,0.0,0.0,-0.91,0.29,0.17,-1.0,6.0,0.0,nga
122.0,8.0,142.0,90.0,53.0,19.0,0.0,0.0,-0.91,0.29,0.17,-1.0,6.0,0.0,nga
122.0,8.0,142.0,90.0,54.0,19.0,0.0,0.0,-0.91,0.3,0.17,-1.0,6.0,0.0,nga
122.0,8.0,142.0,90.0,58.0,17.0,0.0,0.0,-0.91,0.3,0.17,-1.0,6.0,0.0,nga
92.0,4.0,142.0,90.0,58.0,17.0,0.0,0.0,-0.91,0.3,0.16,-1.0,6.0,0.0,nga
89.0,4.0,142.0,91.0,58.0,17.0,0.0,0.0,-0.91,0.3,0.16,0.0,7.0,0.0,nga
89.0,2.0,143.0,91.0,54.0,17.0,0.0,0.0,-0.92,0.3,0.16,0.0,10.0,0.0,nga
79.0,7.0,143.0,91.0,53.0,17.0,0.0,0.0,-0.92,0.3,0.16,0.0,10.0,1.0,nga
72.0,8.0,142.0,90.0,53.0,19.0,0.0,0.0,-0.92,0.3,0.16,0.0,10.0,1.0,nga
72.0,8.0,139.0,89.0,58.0,11.0,0.0,0.0,-0.91,0.31,0.15,0.0,11.0,1.0,nga
72.0,8.0,139.0,89.0,60.0,11.0,0.0,0.0,-0.92,0.3,0.14,0.0,12.0,2.0,nga
69.0,8.0,139.0,89.0,60.0,12.0,0.0,0.0,-0.91,0.3,0.13,0.0,12.0,2.0,nga
67.0,10.0,139.0,89.0,67.0,12.0,0.0,0.0,-0.92,0.3,0.12,0.0,13.0,3.0,nga
57.0,10.0,140.0,89.0,67.0,12.0,0.0,0.0,-0.92,0.31,0.12,0.0,14.0,3.0,nga
54.0,14.0,139.0,90.0,68.0,12.0,0.0,0.0,-0.91,0.31,0.1,0.0,14.0,4.0,nga
59.0,14.0,139.0,90.0,67.0,11.0,0.0,0.0,-0.93,0.31,0.09,0.0,13.0,3.0,nga
59.0,14.0,139.0,89.0,70.0,11.0,0.0,0.0,-0.92,0.32,0.08,-2.0,10.0,3.0,nga
59.0,10.0,139.0,90.0,68.0,11.0,0.0,0.0,-0.92,0.31,0.08,-2.0,8.0,2.0,nga
62.0,10.0,139.0,90.0,68.0,10.0,0.0,0.0,-0.92,0.32,0.07,-4.0,5.0,0.0,nga
62.0,11.0,139.0,92.0,68.0,16.0,0.0,0.0,-0.92,0.32,0.06,-4.0,2.0,-1.0,nga
